ID,Type,Movie_number,Fly_number,Other_number,Difference_x,Difference_y,Distance
5801,Calocasiae,4,6,5,4.632110041,0.951208396,4.728767371
5802,Calocasiae,4,7,5,-1.471788649,4.417657502,4.656378381
5803,Calocasiae,4,8,5,-2.367562085,-2.544100264,3.475312414
5804,Calocasiae,4,9,5,-4.627442367,-0.392596196,4.644066605
5805,Calocasiae,4,10,5,2.819777914,2.60961853,3.842038047
5806,Calocasiae,4,11,5,-5.439373736,2.806810797,6.120863787
5807,Calocasiae,4,12,5,-3.126115339,0.848235006,3.239151083
5808,Calocasiae,4,13,5,-2.14989751,-1.238843953,2.481288706
5809,Calocasiae,4,14,5,-11.47477514,4.300094389,12.25403102
5810,Calocasiae,4,15,5,2.110243265,-2.383622878,3.183517656
5811,Calocasiae,4,16,5,2.683753044,5.830535588,6.418541551
5812,Calocasiae,4,17,5,-0.747853465,5.925309068,5.972317168
5813,Calocasiae,4,18,5,3.406001118,-0.886196896,3.519401732
5814,Calocasiae,4,19,5,1.026302894,-0.789405458,1.294781297
5815,Calocasiae,4,0,6,-0.384507546,3.716816875,3.736652745
5816,Calocasiae,4,1,6,-3.633066625,3.133241536,4.797538496
5817,Calocasiae,4,2,6,-2.034455899,-0.055687571,2.035217903
5818,Calocasiae,4,3,6,-5.563825558,1.124209864,5.676266612
5819,Calocasiae,4,4,6,-8.23216469,2.034671938,8.479883571
5820,Calocasiae,4,5,6,-4.632110041,-0.951208396,4.728767371
5821,Calocasiae,4,7,6,-6.10389869,3.466449106,7.019533362
5822,Calocasiae,4,8,6,-6.999672126,-3.49530866,7.823847679
5823,Calocasiae,4,9,6,-9.259552408,-1.343804592,9.356555006
5824,Calocasiae,4,10,6,-1.812332128,1.658410134,2.456597629
5825,Calocasiae,4,11,6,-10.07148378,1.855602401,10.24099828
5826,Calocasiae,4,12,6,-7.75822538,-0.10297339,7.758908723
5827,Calocasiae,4,13,6,-6.782007552,-2.190052349,7.12684753
5828,Calocasiae,4,14,6,-16.10688518,3.348885993,16.45134607
5829,Calocasiae,4,15,6,-2.521866776,-3.334831275,4.181018018
5830,Calocasiae,4,16,6,-1.948356998,4.879327192,5.253944122
5831,Calocasiae,4,17,6,-5.379963507,4.974100672,7.327051578
5832,Calocasiae,4,18,6,-1.226108923,-1.837405292,2.208936689
5833,Calocasiae,4,19,6,-3.605807147,-1.740613854,4.003945775
5834,Calocasiae,4,0,7,5.719391145,0.250367769,5.724868477
5835,Calocasiae,4,1,7,2.470832066,-0.33320757,2.493198424
5836,Calocasiae,4,2,7,4.069442791,-3.522136677,5.381989539
5837,Calocasiae,4,3,7,0.540073132,-2.342239242,2.403697912
5838,Calocasiae,4,4,7,-2.128266,-1.431777168,2.565054
5839,Calocasiae,4,5,7,1.471788649,-4.417657502,4.656378381
5840,Calocasiae,4,6,7,6.10389869,-3.466449106,7.019533362
5841,Calocasiae,4,8,7,-0.895773436,-6.961757765,7.019151034
5842,Calocasiae,4,9,7,-3.155653718,-4.810253697,5.752972364
5843,Calocasiae,4,10,7,4.291566563,-1.808038972,4.656881841
5844,Calocasiae,4,11,7,-3.967585087,-1.610846705,4.282120798
5845,Calocasiae,4,12,7,-1.65432669,-3.569422496,3.93415477
5846,Calocasiae,4,13,7,-0.678108861,-5.656501454,5.69700275
5847,Calocasiae,4,14,7,-10.00298649,-0.117563113,10.00367731
5848,Calocasiae,4,15,7,3.582031914,-6.80128038,7.686895826
5849,Calocasiae,4,16,7,4.155541693,1.412878086,4.389162932
5850,Calocasiae,4,17,7,0.723935183,1.507651566,1.672451911
5851,Calocasiae,4,18,7,4.877789767,-5.303854397,7.205810466
5852,Calocasiae,4,19,7,2.498091543,-5.20706296,5.775289259
5853,Calocasiae,4,0,8,6.615164581,7.212125535,9.786478282
5854,Calocasiae,4,1,8,3.366605502,6.628550196,7.434494623
5855,Calocasiae,4,2,8,4.965216227,3.439621089,6.040228921
5856,Calocasiae,4,3,8,1.435846569,4.619518524,4.837520724
5857,Calocasiae,4,4,8,-1.232492564,5.529980598,5.665661774
5858,Calocasiae,4,5,8,2.367562085,2.544100264,3.475312414
5859,Calocasiae,4,6,8,6.999672126,3.49530866,7.823847679
5860,Calocasiae,4,7,8,0.895773436,6.961757765,7.019151034
5861,Calocasiae,4,9,8,-2.259880282,2.151504068,3.12026099
5862,Calocasiae,4,10,8,5.187339999,5.153718793,7.312271444
5863,Calocasiae,4,11,8,-3.071811651,5.350911061,6.169949433
5864,Calocasiae,4,12,8,-0.758553254,3.39233527,3.476110128
5865,Calocasiae,4,13,8,0.217664575,1.305256311,1.323280735
5866,Calocasiae,4,14,8,-9.107213053,6.844194652,11.39229257
5867,Calocasiae,4,15,8,4.47780535,0.160477385,4.480680054
5868,Calocasiae,4,16,8,5.051315129,8.374635852,9.780097657
5869,Calocasiae,4,17,8,1.61970862,8.469409332,8.622896871
5870,Calocasiae,4,18,8,5.773563203,1.657903368,6.006885685
5871,Calocasiae,4,19,8,3.393864979,1.754694806,3.820637821
5872,Calocasiae,4,0,9,8.875044863,5.060621467,10.21647253
5873,Calocasiae,4,1,9,5.626485784,4.477046128,7.190360513
5874,Calocasiae,4,2,9,7.225096509,1.288117021,7.339023438
5875,Calocasiae,4,3,9,3.695726851,2.468014456,4.444040088
5876,Calocasiae,4,4,9,1.027387718,3.37847653,3.531236212
5877,Calocasiae,4,5,9,4.627442367,0.392596196,4.644066605
5878,Calocasiae,4,6,9,9.259552408,1.343804592,9.356555006
5879,Calocasiae,4,7,9,3.155653718,4.810253697,5.752972364
5880,Calocasiae,4,8,9,2.259880282,-2.151504068,3.12026099
5881,Calocasiae,4,10,9,7.447220281,3.002214725,8.029594209
5882,Calocasiae,4,11,9,-0.811931369,3.199406993,3.300823784
5883,Calocasiae,4,12,9,1.501327028,1.240831202,1.947728142
5884,Calocasiae,4,13,9,2.477544857,-0.846247757,2.618083991
5885,Calocasiae,4,14,9,-6.847332772,4.692690584,8.301042766
5886,Calocasiae,4,15,9,6.737685632,-1.991026683,7.025709567
5887,Calocasiae,4,16,9,7.311195411,6.223131784,9.601090955
5888,Calocasiae,4,17,9,3.879588902,6.317905264,7.413982531
5889,Calocasiae,4,18,9,8.033443485,-0.4936007,8.04859341
5890,Calocasiae,4,19,9,5.653745261,-0.396809262,5.667653224
5891,Calocasiae,4,0,10,1.427824582,2.058406741,2.505138988
5892,Calocasiae,4,1,10,-1.820734497,1.474831402,2.34311796
5893,Calocasiae,4,2,10,-0.222123772,-1.714097705,1.728429898
5894,Calocasiae,4,3,10,-3.75149343,-0.53420027,3.789336734
5895,Calocasiae,4,4,10,-6.419832563,0.376261804,6.430849328
5896,Calocasiae,4,5,10,-2.819777914,-2.60961853,3.842038047
5897,Calocasiae,4,6,10,1.812332128,-1.658410134,2.456597629
5898,Calocasiae,4,7,10,-4.291566563,1.808038972,4.656881841
5899,Calocasiae,4,8,10,-5.187339999,-5.153718793,7.312271444
5900,Calocasiae,4,9,10,-7.447220281,-3.002214725,8.029594209
5901,Calocasiae,4,11,10,-8.25915165,0.197192267,8.261505357
5902,Calocasiae,4,12,10,-5.945893253,-1.761383524,6.201299742
5903,Calocasiae,4,13,10,-4.969675424,-3.848462482,6.28556579
5904,Calocasiae,4,14,10,-14.29455305,1.690475859,14.39416394
5905,Calocasiae,4,15,10,-0.709534649,-4.993241408,5.043401548
5906,Calocasiae,4,16,10,-0.13602487,3.220917058,3.223788061
5907,Calocasiae,4,17,10,-3.567631379,3.315690538,4.870502787
5908,Calocasiae,4,18,10,0.586223204,-3.495815425,3.544627362
5909,Calocasiae,4,19,10,-1.793475019,-3.399023988,3.843164935
5910,Calocasiae,4,0,11,9.686976232,1.861214474,9.86415875
5911,Calocasiae,4,1,11,6.438417153,1.277639135,6.563960481
5912,Calocasiae,4,2,11,8.037027878,-1.911289972,8.261164959
5913,Calocasiae,4,3,11,4.50765822,-0.731392537,4.56660899
5914,Calocasiae,4,4,11,1.839319087,0.179069537,1.848015315
5915,Calocasiae,4,5,11,5.439373736,-2.806810797,6.120863787
5916,Calocasiae,4,6,11,10.07148378,-1.855602401,10.24099828
5917,Calocasiae,4,7,11,3.967585087,1.610846705,4.282120798
5918,Calocasiae,4,8,11,3.071811651,-5.350911061,6.169949433
5919,Calocasiae,4,9,11,0.811931369,-3.199406993,3.300823784
5920,Calocasiae,4,10,11,8.25915165,-0.197192267,8.261505357
5921,Calocasiae,4,12,11,2.313258397,-1.958575791,3.031036711
5922,Calocasiae,4,13,11,3.289476226,-4.04565475,5.214209067
5923,Calocasiae,4,14,11,-6.035401402,1.493283592,6.217392216
5924,Calocasiae,4,15,11,7.549617001,-5.190433676,9.161731201
5925,Calocasiae,4,16,11,8.12312678,3.023724791,8.667646757
5926,Calocasiae,4,17,11,4.691520271,3.118498271,5.633417606
5927,Calocasiae,4,18,11,8.845374854,-3.693007693,9.585351435
5928,Calocasiae,4,19,11,6.465676631,-3.596216255,7.398496175
5929,Calocasiae,4,0,12,7.373717835,3.819790265,8.304367066
5930,Calocasiae,4,1,12,4.125158756,3.236214926,5.243092771
5931,Calocasiae,4,2,12,5.723769481,0.047285819,5.723964799
5932,Calocasiae,4,3,12,2.194399823,1.227183254,2.514233346
5933,Calocasiae,4,4,12,-0.47393931,2.137645328,2.18955384
5934,Calocasiae,4,5,12,3.126115339,-0.848235006,3.239151083
5935,Calocasiae,4,6,12,7.75822538,0.10297339,7.758908723
5936,Calocasiae,4,7,12,1.65432669,3.569422496,3.93415477
5937,Calocasiae,4,8,12,0.758553254,-3.39233527,3.476110128
5938,Calocasiae,4,9,12,-1.501327028,-1.240831202,1.947728142
5939,Calocasiae,4,10,12,5.945893253,1.761383524,6.201299742
5940,Calocasiae,4,11,12,-2.313258397,1.958575791,3.031036711
5941,Calocasiae,4,13,12,0.976217829,-2.087078959,2.304104995
5942,Calocasiae,4,14,12,-8.3486598,3.451859383,9.034127166
5943,Calocasiae,4,15,12,5.236358604,-3.231857885,6.153402052
5944,Calocasiae,4,16,12,5.809868383,4.982300582,7.653619387
5945,Calocasiae,4,17,12,2.378261874,5.077074062,5.606497175
5946,Calocasiae,4,18,12,6.532116457,-1.734431902,6.758461321
5947,Calocasiae,4,19,12,4.152418233,-1.637640464,4.463680485
5948,Calocasiae,4,0,13,6.397500006,5.906869224,8.707416974
5949,Calocasiae,4,1,13,3.148940927,5.323293885,6.18492415
5950,Calocasiae,4,2,13,4.747551652,2.134364778,5.205262692
5951,Calocasiae,4,3,13,1.218181994,3.314262213,3.531048199
5952,Calocasiae,4,4,13,-1.450157139,4.224724287,4.466682329
5953,Calocasiae,4,5,13,2.14989751,1.238843953,2.481288706
5954,Calocasiae,4,6,13,6.782007552,2.190052349,7.12684753
5955,Calocasiae,4,7,13,0.678108861,5.656501454,5.69700275
5956,Calocasiae,4,8,13,-0.217664575,-1.305256311,1.323280735
5957,Calocasiae,4,9,13,-2.477544857,0.846247757,2.618083991
5958,Calocasiae,4,10,13,4.969675424,3.848462482,6.28556579
5959,Calocasiae,4,11,13,-3.289476226,4.04565475,5.214209067
5960,Calocasiae,4,12,13,-0.976217829,2.087078959,2.304104995
5961,Calocasiae,4,14,13,-9.324877628,5.538938341,10.84588312
5962,Calocasiae,4,15,13,4.260140775,-1.144778926,4.411271723
5963,Calocasiae,4,16,13,4.833650554,7.069379541,8.56389542
5964,Calocasiae,4,17,13,1.402044045,7.164153021,7.300055891
5965,Calocasiae,4,18,13,5.555898628,0.352647057,5.567079083
5966,Calocasiae,4,19,13,3.176200405,0.449438495,3.207841014
5967,Calocasiae,4,0,14,15.72237763,0.367930882,15.72668216
5968,Calocasiae,4,1,14,12.47381856,-0.215644457,12.47568242
5969,Calocasiae,4,2,14,14.07242928,-3.404573564,14.47841107
5970,Calocasiae,4,3,14,10.54305962,-2.224676129,10.77521647
5971,Calocasiae,4,4,14,7.87472049,-1.314214055,7.983632091
5972,Calocasiae,4,5,14,11.47477514,-4.300094389,12.25403102
5973,Calocasiae,4,6,14,16.10688518,-3.348885993,16.45134607
5974,Calocasiae,4,7,14,10.00298649,0.117563113,10.00367731
5975,Calocasiae,4,8,14,9.107213053,-6.844194652,11.39229257
5976,Calocasiae,4,9,14,6.847332772,-4.692690584,8.301042766
5977,Calocasiae,4,10,14,14.29455305,-1.690475859,14.39416394
5978,Calocasiae,4,11,14,6.035401402,-1.493283592,6.217392216
5979,Calocasiae,4,12,14,8.3486598,-3.451859383,9.034127166
5980,Calocasiae,4,13,14,9.324877628,-5.538938341,10.84588312
5981,Calocasiae,4,15,14,13.5850184,-6.683717267,15.14017178
5982,Calocasiae,4,16,14,14.15852818,1.530441199,14.24100314
5983,Calocasiae,4,17,14,10.72692167,1.625214679,10.84933967
5984,Calocasiae,4,18,14,14.88077626,-5.186291284,15.7586522
5985,Calocasiae,4,19,14,12.50107803,-5.089499847,13.4974057
5986,Calocasiae,4,0,15,2.137359231,7.051648149,7.368449369
5987,Calocasiae,4,1,15,-1.111199848,6.46807281,6.562829495
5988,Calocasiae,4,2,15,0.487410877,3.279143704,3.3151701
5989,Calocasiae,4,3,15,-3.041958781,4.459041139,5.397829295
5990,Calocasiae,4,4,15,-5.710297914,5.369503213,7.838307663
5991,Calocasiae,4,5,15,-2.110243265,2.383622878,3.183517656
5992,Calocasiae,4,6,15,2.521866776,3.334831275,4.181018018
5993,Calocasiae,4,7,15,-3.582031914,6.80128038,7.686895826
5994,Calocasiae,4,8,15,-4.47780535,-0.160477385,4.480680054
5995,Calocasiae,4,9,15,-6.737685632,1.991026683,7.025709567
5996,Calocasiae,4,10,15,0.709534649,4.993241408,5.043401548
5997,Calocasiae,4,11,15,-7.549617001,5.190433676,9.161731201
5998,Calocasiae,4,12,15,-5.236358604,3.231857885,6.153402052
5999,Calocasiae,4,13,15,-4.260140775,1.144778926,4.411271723
6000,Calocasiae,4,14,15,-13.5850184,6.683717267,15.14017178
6001,Calocasiae,4,16,15,0.573509779,8.214158467,8.234155256
6002,Calocasiae,4,17,15,-2.85809673,8.308931947,8.786755204
6003,Calocasiae,4,18,15,1.295757853,1.497425983,1.980220439
6004,Calocasiae,4,19,15,-1.083940371,1.59421742,1.927811171
6005,Calocasiae,4,0,16,1.563849452,-1.162510317,1.948603435
6006,Calocasiae,4,1,16,-1.684709627,-1.746085656,2.426326781
6007,Calocasiae,4,2,16,-0.086098902,-4.935014763,4.93576577
6008,Calocasiae,4,3,16,-3.61546856,-3.755117328,5.212726643
6009,Calocasiae,4,4,16,-6.283807693,-2.844655254,6.897702707
6010,Calocasiae,4,5,16,-2.683753044,-5.830535588,6.418541551
6011,Calocasiae,4,6,16,1.948356998,-4.879327192,5.253944122
6012,Calocasiae,4,7,16,-4.155541693,-1.412878086,4.389162932
6013,Calocasiae,4,8,16,-5.051315129,-8.374635852,9.780097657
6014,Calocasiae,4,9,16,-7.311195411,-6.223131784,9.601090955
6015,Calocasiae,4,10,16,0.13602487,-3.220917058,3.223788061
6016,Calocasiae,4,11,16,-8.12312678,-3.023724791,8.667646757
6017,Calocasiae,4,12,16,-5.809868383,-4.982300582,7.653619387
6018,Calocasiae,4,13,16,-4.833650554,-7.069379541,8.56389542
6019,Calocasiae,4,14,16,-14.15852818,-1.530441199,14.24100314
6020,Calocasiae,4,15,16,-0.573509779,-8.214158467,8.234155256
6021,Calocasiae,4,17,16,-3.431606509,0.09477348,3.432914978
6022,Calocasiae,4,18,16,0.722248074,-6.716732484,6.75545243
6023,Calocasiae,4,19,16,-1.657450149,-6.619941046,6.824277284
6024,Calocasiae,4,0,17,4.995455961,-1.257283797,5.151246723
6025,Calocasiae,4,1,17,1.746896882,-1.840859136,2.5377965
6026,Calocasiae,4,2,17,3.345507608,-5.029788243,6.040793898
6027,Calocasiae,4,3,17,-0.183862051,-3.849890808,3.854278725
6028,Calocasiae,4,4,17,-2.852201183,-2.939428734,4.095765237
6029,Calocasiae,4,5,17,0.747853465,-5.925309068,5.972317168
6030,Calocasiae,4,6,17,5.379963507,-4.974100672,7.327051578
6031,Calocasiae,4,7,17,-0.723935183,-1.507651566,1.672451911
6032,Calocasiae,4,8,17,-1.61970862,-8.469409332,8.622896871
6033,Calocasiae,4,9,17,-3.879588902,-6.317905264,7.413982531
6034,Calocasiae,4,10,17,3.567631379,-3.315690538,4.870502787
6035,Calocasiae,4,11,17,-4.691520271,-3.118498271,5.633417606
6036,Calocasiae,4,12,17,-2.378261874,-5.077074062,5.606497175
6037,Calocasiae,4,13,17,-1.402044045,-7.164153021,7.300055891
6038,Calocasiae,4,14,17,-10.72692167,-1.625214679,10.84933967
6039,Calocasiae,4,15,17,2.85809673,-8.308931947,8.786755204
6040,Calocasiae,4,16,17,3.431606509,-0.09477348,3.432914978
6041,Calocasiae,4,18,17,4.153854583,-6.811505964,7.97816529
6042,Calocasiae,4,19,17,1.77415636,-6.714714526,6.945143768
6043,Calocasiae,4,0,18,0.841601378,5.554222166,5.617621984
6044,Calocasiae,4,1,18,-2.406957701,4.970646827,5.522750697
6045,Calocasiae,4,2,18,-0.808346976,1.781717721,1.956512936
6046,Calocasiae,4,3,18,-4.337716634,2.961615156,5.252328048
6047,Calocasiae,4,4,18,-7.006055767,3.87207723,8.004860991
6048,Calocasiae,4,5,18,-3.406001118,0.886196896,3.519401732
6049,Calocasiae,4,6,18,1.226108923,1.837405292,2.208936689
6050,Calocasiae,4,7,18,-4.877789767,5.303854397,7.205810466
6051,Calocasiae,4,8,18,-5.773563203,-1.657903368,6.006885685
6052,Calocasiae,4,9,18,-8.033443485,0.4936007,8.04859341
6053,Calocasiae,4,10,18,-0.586223204,3.495815425,3.544627362
6054,Calocasiae,4,11,18,-8.845374854,3.693007693,9.585351435
6055,Calocasiae,4,12,18,-6.532116457,1.734431902,6.758461321
6056,Calocasiae,4,13,18,-5.555898628,-0.352647057,5.567079083
6057,Calocasiae,4,14,18,-14.88077626,5.186291284,15.7586522
6058,Calocasiae,4,15,18,-1.295757853,-1.497425983,1.980220439
6059,Calocasiae,4,16,18,-0.722248074,6.716732484,6.75545243
6060,Calocasiae,4,17,18,-4.153854583,6.811505964,7.97816529
6061,Calocasiae,4,19,18,-2.379698224,0.096791437,2.381665849
6062,Calocasiae,4,0,19,3.221299601,5.457430729,6.337217156
6063,Calocasiae,4,1,19,-0.027259478,4.87385539,4.873931621
6064,Calocasiae,4,2,19,1.571351248,1.684926283,2.30393605
6065,Calocasiae,4,3,19,-1.958018411,2.864823718,3.470021763
6066,Calocasiae,4,4,19,-4.626357543,3.775285792,5.971261754
6067,Calocasiae,4,5,19,-1.026302894,0.789405458,1.294781297
6068,Calocasiae,4,6,19,3.605807147,1.740613854,4.003945775
6069,Calocasiae,4,7,19,-2.498091543,5.20706296,5.775289259
6070,Calocasiae,4,8,19,-3.393864979,-1.754694806,3.820637821
6071,Calocasiae,4,9,19,-5.653745261,0.396809262,5.667653224
6072,Calocasiae,4,10,19,1.793475019,3.399023988,3.843164935
6073,Calocasiae,4,11,19,-6.465676631,3.596216255,7.398496175
6074,Calocasiae,4,12,19,-4.152418233,1.637640464,4.463680485
6075,Calocasiae,4,13,19,-3.176200405,-0.449438495,3.207841014
6076,Calocasiae,4,14,19,-12.50107803,5.089499847,13.4974057
6077,Calocasiae,4,15,19,1.083940371,-1.59421742,1.927811171
6078,Calocasiae,4,16,19,1.657450149,6.619941046,6.824277284
6079,Calocasiae,4,17,19,-1.77415636,6.714714526,6.945143768
6080,Calocasiae,4,18,19,2.379698224,-0.096791437,2.381665849
6081,Calocasiae,5,1,0,0.575807507,-4.79085248,4.82533126
6082,Calocasiae,5,2,0,-1.364859741,2.564991224,2.905515804
6083,Calocasiae,5,3,0,0.861667687,5.811937418,5.875464897
6084,Calocasiae,5,4,0,5.039280991,-6.472296216,8.202741689
6085,Calocasiae,5,5,0,6.776312612,-3.410162953,7.586015027
6086,Calocasiae,5,6,0,-18.67590692,33.63656556,38.47347192
6087,Calocasiae,5,7,0,-2.213010338,-7.147649656,7.48240004
6088,Calocasiae,5,8,0,3.637946789,-1.350863662,3.880655804
6089,Calocasiae,5,9,0,2.577358524,7.402502701,7.838355899
6090,Calocasiae,5,10,0,0.074135903,-6.527764662,6.52818563
6091,Calocasiae,5,11,0,5.309198582,6.516079582,8.405169998
6092,Calocasiae,5,12,0,0.492128395,-2.20487848,2.259132459
6093,Calocasiae,5,13,0,-15.91441089,28.91643155,33.0064916
6094,Calocasiae,5,14,0,0.64808671,3.786792795,3.841850603
6095,Calocasiae,5,15,0,4.060444463,1.623025897,4.372804855
6096,Calocasiae,5,16,0,-1.335664864,-4.37585012,4.575157364
6097,Calocasiae,5,17,0,-14.98522195,31.3812349,34.7755486
6098,Calocasiae,5,18,0,2.798538051,-6.40819177,6.99262018
6099,Calocasiae,5,19,0,4.78939823,4.148826587,6.336489363
6100,Calocasiae,5,0,1,-0.575807507,4.79085248,4.82533126
6101,Calocasiae,5,2,1,-1.940667248,7.355843704,7.607537444
6102,Calocasiae,5,3,1,0.28586018,10.6027899,10.60664271
6103,Calocasiae,5,4,1,4.463473485,-1.681443736,4.769680135
6104,Calocasiae,5,5,1,6.200505106,1.380689527,6.35236705
6105,Calocasiae,5,6,1,-19.25171442,38.42741804,42.98016944
6106,Calocasiae,5,7,1,-2.788817844,-2.356797176,3.65130085
6107,Calocasiae,5,8,1,3.062139282,3.439988818,4.605455466
6108,Calocasiae,5,9,1,2.001551017,12.19335518,12.35654147
6109,Calocasiae,5,10,1,-0.501671604,-1.736912182,1.807909933
6110,Calocasiae,5,11,1,4.733391075,11.30693206,12.25772017
6111,Calocasiae,5,12,1,-0.083679112,2.585974,2.587327525
6112,Calocasiae,5,13,1,-16.4902184,33.70728403,37.52476915
6113,Calocasiae,5,14,1,0.072279203,8.577645275,8.577949798
6114,Calocasiae,5,15,1,3.484636956,6.413878377,7.299351379
6115,Calocasiae,5,16,1,-1.911472371,0.41500236,1.956004494
6116,Calocasiae,5,17,1,-15.56102946,36.17208738,39.37722112
6117,Calocasiae,5,18,1,2.222730544,-1.61733929,2.748875671
6118,Calocasiae,5,19,1,4.213590723,8.939679067,9.882925103
6119,Calocasiae,5,0,2,1.364859741,-2.564991224,2.905515804
6120,Calocasiae,5,1,2,1.940667248,-7.355843704,7.607537444
6121,Calocasiae,5,3,2,2.226527428,3.246946194,3.937014602
6122,Calocasiae,5,4,2,6.404140733,-9.03728744,11.07635241
6123,Calocasiae,5,5,2,8.141172354,-5.975154176,10.09857191
6124,Calocasiae,5,6,2,-17.31104718,31.07157433,35.56845633
6125,Calocasiae,5,7,2,-0.848150597,-9.71264088,9.749602674
6126,Calocasiae,5,8,2,5.00280653,-3.915854886,6.353108897
6127,Calocasiae,5,9,2,3.942218265,4.837511478,6.2404008
6128,Calocasiae,5,10,2,1.438995644,-9.092755886,9.205917557
6129,Calocasiae,5,11,2,6.674058323,3.951088358,7.755910889
6130,Calocasiae,5,12,2,1.856988136,-4.769869704,5.118599606
6131,Calocasiae,5,13,2,-14.54955115,26.35144033,30.1012931
6132,Calocasiae,5,14,2,2.012946451,1.221801571,2.354729813
6133,Calocasiae,5,15,2,5.425304204,-0.941965327,5.506471137
6134,Calocasiae,5,16,2,0.029194877,-6.940841344,6.940902744
6135,Calocasiae,5,17,2,-13.62036221,28.81624368,31.87303196
6136,Calocasiae,5,18,2,4.163397792,-8.973182994,9.892011637
6137,Calocasiae,5,19,2,6.154257971,1.583835363,6.354795483
6138,Calocasiae,5,0,3,-0.861667687,-5.811937418,5.875464897
6139,Calocasiae,5,1,3,-0.28586018,-10.6027899,10.60664271
6140,Calocasiae,5,2,3,-2.226527428,-3.246946194,3.937014602
6141,Calocasiae,5,4,3,4.177613305,-12.28423363,12.97516277
6142,Calocasiae,5,5,3,5.914644926,-9.222100371,10.95582767
6143,Calocasiae,5,6,3,-19.5375746,27.82462814,33.99892281
6144,Calocasiae,5,7,3,-3.074678024,-12.95958707,13.31932964
6145,Calocasiae,5,8,3,2.776279102,-7.16280108,7.682020891
6146,Calocasiae,5,9,3,1.715690837,1.590565283,2.339549736
6147,Calocasiae,5,10,3,-0.787531784,-12.33970208,12.36480706
6148,Calocasiae,5,11,3,4.447530896,0.704142164,4.502926521
6149,Calocasiae,5,12,3,-0.369539292,-8.016815898,8.025328431
6150,Calocasiae,5,13,3,-16.77607858,23.10449413,28.5526612
6151,Calocasiae,5,14,3,-0.213580977,-2.025144623,2.03637609
6152,Calocasiae,5,15,3,3.198776776,-4.188911521,5.270593192
6153,Calocasiae,5,16,3,-2.19733255,-10.18778754,10.42205763
6154,Calocasiae,5,17,3,-15.84688964,25.56929748,30.08176998
6155,Calocasiae,5,18,3,1.936870365,-12.22012919,12.37267248
6156,Calocasiae,5,19,3,3.927730543,-1.663110831,4.265325879
6157,Calocasiae,5,0,4,-5.039280991,6.472296216,8.202741689
6158,Calocasiae,5,1,4,-4.463473485,1.681443736,4.769680135
6159,Calocasiae,5,2,4,-6.404140733,9.03728744,11.07635241
6160,Calocasiae,5,3,4,-4.177613305,12.28423363,12.97516277
6161,Calocasiae,5,5,4,1.737031621,3.062133264,3.52050266
6162,Calocasiae,5,6,4,-23.71518791,40.10886177,46.59539602
6163,Calocasiae,5,7,4,-7.252291329,-0.67535344,7.283668842
6164,Calocasiae,5,8,4,-1.401334203,5.121432554,5.3096901
6165,Calocasiae,5,9,4,-2.461922468,13.87479892,14.09152608
6166,Calocasiae,5,10,4,-4.965145089,-0.055468446,4.965454914
6167,Calocasiae,5,11,4,0.269917591,12.9883758,12.99118014
6168,Calocasiae,5,12,4,-4.547152597,4.267417736,6.235980346
6169,Calocasiae,5,13,4,-20.95369188,35.38872777,41.12686782
6170,Calocasiae,5,14,4,-4.391194282,10.25908901,11.15936802
6171,Calocasiae,5,15,4,-0.978836529,8.095322113,8.154284828
6172,Calocasiae,5,16,4,-6.374945855,2.096446096,6.710813728
6173,Calocasiae,5,17,4,-20.02450294,37.85353112,42.82371465
6174,Calocasiae,5,18,4,-2.24074294,0.064104446,2.241659721
6175,Calocasiae,5,19,4,-0.249882762,10.6211228,10.62406189
6176,Calocasiae,5,0,5,-6.776312612,3.410162953,7.586015027
6177,Calocasiae,5,1,5,-6.200505106,-1.380689527,6.35236705
6178,Calocasiae,5,2,5,-8.141172354,5.975154176,10.09857191
6179,Calocasiae,5,3,5,-5.914644926,9.222100371,10.95582767
6180,Calocasiae,5,4,5,-1.737031621,-3.062133264,3.52050266
6181,Calocasiae,5,6,5,-25.45221953,37.04672851,44.9474757
6182,Calocasiae,5,7,5,-8.98932295,-3.737486704,9.735334301
6183,Calocasiae,5,8,5,-3.138365824,2.05929929,3.753672017
6184,Calocasiae,5,9,5,-4.198954089,10.81266565,11.59935145
6185,Calocasiae,5,10,5,-6.70217671,-3.11760171,7.39179363
6186,Calocasiae,5,11,5,-1.46711403,9.926242535,10.03407766
6187,Calocasiae,5,12,5,-6.284184217,1.205284473,6.398725025
6188,Calocasiae,5,13,5,-22.69072351,32.32659451,39.49528637
6189,Calocasiae,5,14,5,-6.128225903,7.196955747,9.452582967
6190,Calocasiae,5,15,5,-2.715868149,5.033188849,5.719172125
6191,Calocasiae,5,16,5,-8.111977476,-0.965687168,8.169255185
6192,Calocasiae,5,17,5,-21.76153456,34.79139785,41.03663913
6193,Calocasiae,5,18,5,-3.977774561,-2.998028818,4.981050818
6194,Calocasiae,5,19,5,-1.986914383,7.558989539,7.815763022
6195,Calocasiae,5,0,6,18.67590692,-33.63656556,38.47347192
6196,Calocasiae,5,1,6,19.25171442,-38.42741804,42.98016944
6197,Calocasiae,5,2,6,17.31104718,-31.07157433,35.56845633
6198,Calocasiae,5,3,6,19.5375746,-27.82462814,33.99892281
6199,Calocasiae,5,4,6,23.71518791,-40.10886177,46.59539602
